block_number,block_timestamp_utc,transaction_hash,transaction_index,method,call_scope,counter_relevant,direct_transfer_ordinal,transfer_from_ordinal,random_before,random_after,counter_action,counter_certainty_before,counter_certainty_after,expected_full_burn_from_counter,observed_full_burn_candidate,classification,burn_log_count,burn_raw_value,nonburn_raw_value
8943964,2019-11-16 10:44:43 UTC,0x515e64f3db4ed4b547b563060a26beedd57f0dbf15de8067de8a563d31a46d2d,88,"transfer(address,uint256)",direct_contract_call,True,273,,272,273,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943964,2019-11-16 10:44:43 UTC,0x1e34813254e407e576fd87b266aeab572d6356c60267bb78337da2ebf8c31499,89,"transfer(address,uint256)",direct_contract_call,True,274,,273,274,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943968,2019-11-16 10:45:50 UTC,0xe94be82b5cd2849af8b60f2a62a646c254a7bf0f0d06bfbefd7a121b66d3b0b7,86,"transfer(address,uint256)",direct_contract_call,True,275,,274,275,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943968,2019-11-16 10:45:50 UTC,0x88c0bfc3a019bc9525c13738f1d5e9959fed64fc48cdf9742845da1a658ffa3e,87,"transfer(address,uint256)",direct_contract_call,True,276,,275,276,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943968,2019-11-16 10:45:50 UTC,0x3f60c76fd934a21af717a42f64efffe8acadd82c164be827ee94b5c37edc062f,88,"transfer(address,uint256)",direct_contract_call,True,277,,276,277,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943972,2019-11-16 10:47:54 UTC,0xc993833838f1ddb7460c0b80ed1a7d0e984f26afe379473605582ceb28f510f2,158,"transfer(address,uint256)",direct_contract_call,True,278,,277,278,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943972,2019-11-16 10:47:54 UTC,0x6ad29d692ea5a18cd971dd97b229cdc7d0a2064f53cfe6fe63bfff20552f201e,159,"transfer(address,uint256)",direct_contract_call,True,279,,278,279,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943974,2019-11-16 10:48:12 UTC,0xd68ae2d2e1d5aa01b44d6f4f9d1aacdccccf6cdec981517d40b0a55b5fcce946,136,"transfer(address,uint256)",direct_contract_call,True,280,,279,280,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943974,2019-11-16 10:48:12 UTC,0xd3f070ae5376349261179b7f4d2ba4cc543804c07fd86b1e216a7677d760de4e,137,"transfer(address,uint256)",direct_contract_call,True,281,,280,281,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943976,2019-11-16 10:48:26 UTC,0x78ef50eb691ce07c023aed66951a9ec36df91b5a99a96fc538bd63d7d81ce3ec,52,"transfer(address,uint256)",direct_contract_call,True,282,,281,282,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943976,2019-11-16 10:48:26 UTC,0x94a6bdf6e833a4f87b595bb38247cd92be50e17df3e25eb1a965db755f0b9cbf,53,"transfer(address,uint256)",direct_contract_call,True,283,,282,283,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943976,2019-11-16 10:48:26 UTC,0x15f28298aa3acb314a456f037600b9f152e195c756389f6d184094b974af7d4b,54,"transfer(address,uint256)",direct_contract_call,True,284,,283,284,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943976,2019-11-16 10:48:26 UTC,0x92064f40154909254eafa0cb0f2ccf9e8db214a253f669c3408170e7d24dc690,55,"transfer(address,uint256)",direct_contract_call,True,285,,284,285,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943977,2019-11-16 10:48:30 UTC,0xd43f9db4b6c4ef6e3e173cba46dce6ad4ffeb1ace257cf536075f25e5532e132,64,"transfer(address,uint256)",direct_contract_call,True,286,,285,286,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943977,2019-11-16 10:48:30 UTC,0xe783b66a29bf97e0febb726f26e1524758e4a55383ea4e56fd0a27cda769ea58,65,"transfer(address,uint256)",direct_contract_call,True,287,,286,287,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943977,2019-11-16 10:48:30 UTC,0xdbaf71342c0d55dc201907d9151d2adb5cf6ea0509e80b0db86d80d963aa1325,66,"transfer(address,uint256)",direct_contract_call,True,288,,287,288,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943980,2019-11-16 10:48:50 UTC,0xde2e2433bd869b061ba8cafddf9f61da4fc26c1b004a1b52b8e922d5251ad705,94,"transfer(address,uint256)",direct_contract_call,True,289,,288,289,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943980,2019-11-16 10:48:50 UTC,0x5c3cdf9585d45ec4014aded7bdc32ff23f27210f346bdb53dbf84769be12309e,95,"transfer(address,uint256)",direct_contract_call,True,290,,289,290,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943980,2019-11-16 10:48:50 UTC,0x1f85dafcfc95072db467c0fb56f9ea15d2dacfd5a3ada6385b91b3a0d5242070,96,"transfer(address,uint256)",direct_contract_call,True,291,,290,291,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943980,2019-11-16 10:48:50 UTC,0x6a4774df5a3c1a01ec1d51a739825618d812ff1606766a8f1b6558eefdf31ba7,97,"transfer(address,uint256)",direct_contract_call,True,292,,291,292,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943980,2019-11-16 10:48:50 UTC,0x5f3574a6951d77d9c6e2516a5701a9c73bd06592d4fb56c73ceedce030260b8b,98,"transfer(address,uint256)",direct_contract_call,True,293,,292,293,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943982,2019-11-16 10:49:59 UTC,0x9ed7135c12b2567b9d5af5fc134c539921905706231c485defb7cfc278b6c84a,170,"transfer(address,uint256)",direct_contract_call,True,294,,293,294,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943982,2019-11-16 10:49:59 UTC,0x37cc02a51f2a4f35deec7d2e5e4f35cd4c389eeaeefa7d48eebe8d79f9c7a783,171,"transfer(address,uint256)",direct_contract_call,True,295,,294,295,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943988,2019-11-16 10:52:47 UTC,0x7e124ace605a1d3d0a667c32338697f53e9dac3ab481dfac9735d54acf207124,58,"transfer(address,uint256)",direct_contract_call,True,296,,295,296,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943990,2019-11-16 10:52:59 UTC,0xdd6973e99c04787d1d4006e9fc958fd1dea7f40244b8c2e339750746a0dc0381,40,"transfer(address,uint256)",direct_contract_call,True,297,,296,297,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943990,2019-11-16 10:52:59 UTC,0x4dc007672af502c2ea254350cde6a041f4e741391841e09c00f891a62957cf14,41,"transfer(address,uint256)",direct_contract_call,True,298,,297,298,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943991,2019-11-16 10:53:10 UTC,0x2916b46d7c20331be9972598ea72b5e92e92ab7ad92bbb219bc6ee0ef8f3ff40,207,"transfer(address,uint256)",direct_contract_call,True,299,,298,299,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943991,2019-11-16 10:53:10 UTC,0x6fe5c06c9ee3da98a6963436d4e7b7ee17a2f141d21eb2f22d1f2ef9f3aa1190,208,"transfer(address,uint256)",direct_contract_call,True,300,,299,300,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943991,2019-11-16 10:53:10 UTC,0xd80884996e2b89549b6efee0a24aae4026372ed95a416cd9a39596257cf11f6d,209,"transfer(address,uint256)",direct_contract_call,True,301,,300,301,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943991,2019-11-16 10:53:10 UTC,0x80fe8191acd99dfbb0ca9b5560b42190b86d850f2d88b45907620c8c84fa30e6,210,"transfer(address,uint256)",direct_contract_call,True,302,,301,302,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943992,2019-11-16 10:53:36 UTC,0x8646313ee9ae18322dbd447253fbe2d72f94567e98b607a554972b1b9b824dc0,79,"transfer(address,uint256)",direct_contract_call,True,303,,302,303,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943992,2019-11-16 10:53:36 UTC,0x4b6ded45e2bb094ee70216dc71d142c107f46eb4bbd3fb300550cfbf2e7e495f,80,"transfer(address,uint256)",direct_contract_call,True,304,,303,304,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943993,2019-11-16 10:53:46 UTC,0x43bc586b8cf3cbebc4bd26466681832eea5990c5a90ef880e0e80d92eae20422,15,"transfer(address,uint256)",direct_contract_call,True,305,,304,305,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943993,2019-11-16 10:53:46 UTC,0x78ec0f0d19c218a5b94a7d72561f0cc40733db923d8ed75b3ef644a36e9f965f,16,"transfer(address,uint256)",direct_contract_call,True,306,,305,306,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943993,2019-11-16 10:53:46 UTC,0x283989d049baa97418a54501dae41f15c60c50a639ff811e2eb8f4096009230a,17,"transfer(address,uint256)",direct_contract_call,True,307,,306,307,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943994,2019-11-16 10:53:51 UTC,0x42581a3cdab00fad5444af8860bd0c1da10a92975026596d659225e51218def7,50,"transfer(address,uint256)",direct_contract_call,True,308,,307,308,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943994,2019-11-16 10:53:51 UTC,0xe3dbda9fd347d8a8c470b2345e3ed2cafa01e944b9ee25a5285c68d5e4c4615b,51,"transfer(address,uint256)",direct_contract_call,True,309,,308,309,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943994,2019-11-16 10:53:51 UTC,0xcdb57c08cd89c8fc733da92a3517cdbed6ec11665862fbdc51aa935a30f0c090,52,"transfer(address,uint256)",direct_contract_call,True,310,,309,310,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943995,2019-11-16 10:53:53 UTC,0xd530e6da525673caaceec0905e4c991cd6183f4fb2fde5eddf4d42f8f653a036,15,"transfer(address,uint256)",direct_contract_call,True,311,,310,311,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943996,2019-11-16 10:54:19 UTC,0x966a95d8521a59326a67e9a115c538667cd13fda4bc140206f63a6ec6de1ef1c,142,"transfer(address,uint256)",direct_contract_call,True,312,,311,312,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943996,2019-11-16 10:54:19 UTC,0x3367e4b4fb13bcb9b7f1f1b9ccb41f2ec1ab7f114ed2b873bc186c60d6363ee5,143,"transfer(address,uint256)",direct_contract_call,True,313,,312,313,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943999,2019-11-16 10:54:36 UTC,0xfc4b0a544b174530a44ce0a68f2fefaf3d84fa520fd32b0653181ae68ae6eb4e,57,"transfer(address,uint256)",direct_contract_call,True,314,,313,314,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
8943999,2019-11-16 10:54:36 UTC,0x51b97c2e53f60cd66742f1662f61d0b79120bb0f9f4465a0a15eb075c9e86068,58,"transfer(address,uint256)",direct_contract_call,True,315,,314,315,increment,exact,exact,False,False,mixed_transfer_and_burn_candidate,1,1197215619000000000000,10774940571000000000000
